city,popular_area,area_url,cellid,entityid,placeid,,
Indore,By Pass Road (North),https://www.zomato.com/indore/by-pass-road-north-restaurants,	4135116907898470400,14105,ChIJ7xyoD-viYjkRuoaSHAQ37Zk,,
Indore,South Tukoganj,https://www.zomato.com/indore/south-tukoganj-restaurants,4135145849535594496,14001,ChIJU8Yk_D39YjkR9O1pbMqtQOA,,
Indore,Sapna Sangeeta,https://www.zomato.com/indore/sapna-sangeeta-restaurants,4135145458693570560,14305,ChIJg_pF6-L8YjkR8VNEd1jzvlg,,
Indore,RNT Marg,https://www.zomato.com/indore/rnt-marg-restaurants,4135145682031869952,14,2150,,
Indore,By Pass Road (South),https://www.zomato.com/indore/by-pass-road-south-restaurants,4135117219283599360,14311,ChIJY6qhiTPjYjkRr35Lv4Eh-DQ,,
Indore,Sarwate Bus Stand,https://www.zomato.com/indore/sarwate-bus-stand-restaurants,4135145656262066176,14005,ChIJVXCghRD9YjkRrH0dRBoLv28,,
Indore,Geeta Bhavan,https://www.zomato.com/indore/geeta-bhavan-restaurants,	4135145834503208960,14203,ChIJMVyUeTr9YjkR6dQMxqg65yA,,
Indore,YN Road,https://www.zomato.com/indore/yn-road-restaurants,	4135146040661639168,14012,ChIJhx_uWmr9YjkRyFxBm2_bHAM,,
Indore,HIG-LIG,https://www.zomato.com/indore/hig-lig-restaurants,4135145976237129728,14103,ChIJl3YDSlv9YjkRU4VUw8dDHpc,,
Indore,MR 10 Road,https://www.zomato.com/indore/mr-10-road-restaurants,4135151705723502592,72156,ChIJ6wUqS5ECYzkRr8Zbqt2oJ-Q,,
Indore,Rajendra Nagar,https://www.zomato.com/indore/rajendra-nagar-restaurants,4135144573930307584,14307,ChIJ1eTMLwD9YjkROXLeQ7K5dl4,,
Indore,Khajrana,https://www.zomato.com/indore/khajrana-restaurants,	4135116766164549632,72154,ChIJy5iWTcvjYjkR39DuUA2Vogs,,
Indore,Sudama Nagar,https://www.zomato.com/indore/sudama-nagar-restaurants,4135144799416090624,14306,ChIJRY8Jfkn8YjkRH4RXJER8B9o,,
Indore,Sarafa Bazaar,https://www.zomato.com/indore/sarafa-bazaar-restaurants,4135146274737356800,14003,ChIJoc7euaD9YjkRRwhlNogBLHo,,
Indore,Annapurna Road,https://www.zomato.com/indore/annapurna-road-restaurants,4135144797268606976,14303,ChIJ085Btkj8YjkRvGcAJMA2epA,,
Indore,Press Complex,https://www.zomato.com/indore/press-complex-restaurants,4135145926845005824,14102,ChIJUQOj00_9YjkRHZUIo1ZcRos,,
Indore,Manik Bagh Road,https://www.zomato.com/indore/manik-bagh-road-restaurants,4135145587542589440,14011,ChIJd5qz7AD9YjkRNw0N_7GQl54,,
Indore,Chhavani,https://www.zomato.com/indore/chhavani-restaurants,4135145729276510208,1401,ChIJR_MC5CH9YjkRgCR3iowuK2Q,,
Indore,Airport Road,https://www.zomato.com/indore/airport-road-restaurants,4135146596859904000,14401,ChIJc2AupW_9YjkRuszT6UnHYdQ,,
Indore,Gangwal Bus Stand,https://www.zomato.com/indore/gangwal-bus-stand-restaurants,4135146386406506496,14008,ChIJZR0O0Lr9YjkRauHLDUpNPd0,,
Indore,Navlakha,https://www.zomato.com/indore/navlakha-restaurants,4135145439366217728,14301,ChIJUSnjOt78YjkRt2zDoPPCwN8,,
Indore,Ranjeet Hanuman,https://www.zomato.com/indore/ranjeet-hanuman-restaurants,	4135146354194251776,1431,ChIJaQB6e7P9YjkRPQaJ3y5rBtI,,
Indore,Jail Road,https://www.zomato.com/indore/jail-road-restaurants,4135145641229680640,14007,ChIJxdZP1Qz9YjkRD8XZLh7Rtq0,,
Indore,Bombay Bazaar,https://www.zomato.com/indore/bombay-bazaar-restaurants,4135146302654644224,14004,ChIJ66ElPaf9YjkR_77LkUTa8og,,
Gangtok,Gangtok,https://www.zomato.com/gangtok/,4172203778700738560,15,31876,,
Nashik,Nashik,https://www.zomato.com/nashik/,4313863072264486912,86641,ChIJC0j2CZzr3TsRqi4goGQn628,,
Nashik,College Road,https://www.zomato.com/nashik/college-road-restaurants,4313863072264486912,86641,ChIJC0j2CZzr3TsRqi4goGQn628,,
Nashik,Satpur,https://www.zomato.com/nashik/satpur-restaurants,4313864092319219712,86631,ChIJjVdXP4ns3TsRN1_Dga8ZaAc,,
Nashik,Parijat Nagar,https://www.zomato.com/nashik/parijat-nagar-restaurants,4313862885433409536,86571,ChIJkRfQ12_r3TsRH196j6Uofj8,,
Nashik,Panchavati,https://www.zomato.com/nashik/panchavati-restaurants,4313863138836480000,86561,ChIJgy5CPnLr3TsRqlY3VqB4_Cg,,
Nashik,Pathardi Phata,https://www.zomato.com/nashik/pathardi-phata-restaurants,4313862756584390656,86581,ChIJI9haE1Lr3TsRCME-ySL0srY,,
Nashik,Anand Wali Goan,https://www.zomato.com/nashik/anand-wali-goan-restaurants,4313864012862324736,86601,ChIJvYdf9Hbs3TsRMOLI7MQ2QFg,,
Nashik,Sharanpur,https://www.zomato.com/nashik/sharanpur-restaurants,4313863089444356096,86621,ChIJ37Pn9p_r3TsRRtmQ_Hy_Ghc,,
Nashik,Veer Sawarkar Nagar,https://www.zomato.com/nashik/veer-sawarkar-nagar-restaurants,4313863989240004608,86591,ChIJwVZCZ6vt3TsRKtV0QKSxhNI,,
Nashik,Patil Nagar,https://www.zomato.com/nashik/patil-nagar-restaurants,4313862840336252928,86611,ChIJ5UDkumXr3TsRP3O_kqwDWhI,,
Ooty,Ooty,https://www.zomato.com/ooty/,	4298894230769631232,18,40216,,
Ooty,Elk Hill,https://www.zomato.com/ooty/elk-hill-restaurants,4298850877369745408,171622,ChIJv49ALh6WqDsRCyIhMfBw-WA,,
Ooty,Thalayathimund,https://www.zomato.com/ooty/thalayathimund-restaurants,4298894713953452032,171621,ChIJ-YdEMGO9qDsRDHsMlFY-cx4,,
Ooty,Kandal,https://www.zomato.com/ooty/kandal-restaurants,4298894181377507328,18,171620,,
Ooty,Fern Hill,https://www.zomato.com/ooty/fern-hill-restaurants,	4298850956826640384,18001,ChIJ3ZANayuWqDsRpWFg9ep8yH8,,
Ooty,Anna Nagar,https://www.zomato.com/ooty/anna-nagar-restaurants,4298894116952997888,171618,ChIJXZwSLGy9qDsRbKCWhNFV88M,,
Ooty,Marlimund,https://www.zomato.com/ooty/marlimund-restaurants,4298894449812963328,171619,ChIJtbIetbm9qDsRMR24dieRkw4,,
Shimla,Shimla,https://www.zomato.com/shimla/,4108822808874713088,19,31905,,
Shimla,Longwood,https://www.zomato.com/shimla/longwood-restaurants,4108822787399876608,171615,ChIJuafxRI54BTkRIVkF6Yuxbh8,,
Shimla,Sanjauli,https://www.zomato.com/shimla/sanjauli-restaurants,4108833670847004672,171614,ChIJV38vVXSCBTkRCPBGFNmlXoA,,
Shimla,Chakkar,https://www.zomato.com/shimla/chakkar-restaurants,4108823539019153408,171605,ChIJ6UK2DT15BTkRCYgwcri36Gg,,
Shimla,Kasumpti,https://www.zomato.com/shimla/kasumpti-restaurants,4108822920543862784,171608,ChIJOYmRyUJ5BTkR5cStZVLUCAU,,
Shimla,Phagli,https://www.zomato.com/shimla/phagli-restaurants,4108823173946933248,171613,ChIJiw7nLDl5BTkR83IAkoCHmDo,,
Shimla,Summer Hill,https://www.zomato.com/shimla/summer-hill-restaurants,4108823307090919424,171606,ChIJKfAwPwd5BTkRuoENyHLCWKQ,,
Shimla,Mashobra,https://www.zomato.com/shimla/mashobra-restaurants,4108834233487720448,19001,ChIJe-6FMPeCBTkRrp3Wm7GU_nw,,
Shimla,Panthaghati,https://www.zomato.com/shimla/panthaghati-restaurants,4108830209103364096,171609,ChIJcYHAVk5_BTkRVHfYsZ_4O44,,
Ludhiana,Ludhiana,https://www.zomato.com/ludhiana/,4114745929553149952,2,11497,,
Ludhiana,Sarabha Nagar,https://www.zomato.com/ludhiana/sarabha-nagar-restaurants,4114746146448998400,20302,ChIJB4Be0NGDGjkR2MftldEue3Q,,
Ludhiana,Gurudev Nagar,https://www.zomato.com/ludhiana/gurudev-nagar-restaurants,4114746107794292736,20303,ChIJOxDM8MiDGjkRePGqVJ8gHRc,,
Ludhiana,Model Town,https://www.zomato.com/ludhiana/model-town-restaurants,4114744499329040384,20304,ChIJL5s1a1KCGjkR1DCVtest3TA,,
Ludhiana,Civil Lines,https://www.zomato.com/ludhiana/civil-lines-restaurants,4114745882308509696,72157,ChIJ-8VOMJSDGjkRx3aNAD-GmF8,,
Ludhiana,BRS Nagar,https://www.zomato.com/ludhiana/brs-nagar-restaurants,	4114743593090940928,20306,ChIJh3J0DH-BGjkRNVIkAyLw9J4,,
Ludhiana,Rajguru Nagar,https://www.zomato.com/ludhiana/rajguru-nagar-restaurants,4114743704760090624,20307,ChIJYxLEPZmBGjkRNlVRCl_m3B8,,
Ludhiana,Dugri,https://www.zomato.com/ludhiana/dugri-restaurants,4114744576638451712,20101,ChIJ363D_mSCGjkRvZrIXG-hzks,,
Ludhiana,PAU,https://www.zomato.com/ludhiana/pau-restaurants,	4114746193693638656,20301,11390,,
Ludhiana,Ludhiana Junction,https://www.zomato.com/ludhiana/ludhiana-junction-restaurants,4114745940290568192,20001,ChIJazdc1qGDGjkRWaxHUn5LTw0,,
Ludhiana,Pakhowal Road,https://www.zomato.com/ludhiana/pakhowal-road-restaurants,4114744301760544768,20309,ChIJxWxgWfmDGjkRGvL3rIx_K2A,,
Ludhiana,Aggar Nagar,https://www.zomato.com/ludhiana/aggar-nagar-restaurants,4114743558731202560,20308,ChIJseGfT3eBGjkRf2s5OsUrUts,,
Ludhiana,Industrial Area,https://www.zomato.com/ludhiana/industrial-area-restaurants,4114745229473480704,20102,ChIJLRMiSfyCGjkRjiV6nwKgfIc,,
Ludhiana,Sector 32, Ludhiana,https://www.zomato.com/ludhiana/sector-32-ludhiana-restaurants,	4114773612764856320,20202,ChIJUU1JnsycGjkRdnDXJMVxjqE,
Ludhiana,Shastri Nagar,https://www.zomato.com/ludhiana/shastri-nagar-restaurants,4114744469264269312,20305,ChIJsQPUJUuCGjkREp80GOgZAMY,,
Ludhiana,Samrala Chowk,https://www.zomato.com/ludhiana/samrala-chowk-restaurants,4114745512941322240,20201,ChIJ1VyJej6DGjkRlUAB4YIPu8E,,
Ludhiana,Janak Puri,https://www.zomato.com/ludhiana/janak-puri-restaurants,	4114745356175015936,20203,ChIJSchImhmDGjkRjI6O68QpWn8,,
Ludhiana,Hargobind Nagar,https://www.zomato.com/ludhiana/hargobind-nagar-restaurants,4114745343290114048,20204,ChIJO7YzzhaDGjkRMg20CP0LQlw,,
Ludhiana,Jawahar Nagar,https://www.zomato.com/ludhiana/jawahar-nagar-restaurants,	4114745996125143040,20002,ChIJM9-At2mDGjkRzB5o_97I9S0,,
Guwahati,Guwahati,https://www.zomato.com/guwahati/,3988601485939179520,21,16270,,
Guwahati,Christian Basti,https://www.zomato.com/guwahati/christian-basti-restaurants,3988598363497955328,8225,ChIJG-b5_K5ZWjcRr4x5S3b9fhE,,
Guwahati,Ulubari,https://www.zomato.com/guwahati/ulubari-restaurants,	3988598833796874240,21005,ChIJCX-1j4FZWjcRjfiUz1zE80Y,,
Guwahati,Zoo Tiniali,https://www.zomato.com/guwahati/zoo-tiniali-restaurants,3988598966940860416,21008,ChIJfw994qBZWjcRSj61DQr7TW0,,
Guwahati,Uzan Bazaar,https://www.zomato.com/guwahati/uzan-bazaar-restaurants,3988598870304096256,21003,ChIJZ-ldCIpZWjcRRcQz5tOQnMk,,
Guwahati,Six Mile,https://www.zomato.com/guwahati/six-mile-restaurants,3988598041375408128,21012,ChIJn0XJNslYWjcRuP9nIBVCqck,,
Guwahati,Bhangagarh,https://www.zomato.com/guwahati/bhangagarh-restaurants,3988598765077397504,21007,ChIJPbBHCTBZWjcRDsP2WEKgl60,,
Guwahati,Khanapara,https://www.zomato.com/guwahati/khanapara-restaurants,3988605205380857856,21015,16442,,
Guwahati,Chandmari,https://www.zomato.com/guwahati/chandmari-restaurants,	3988599089347428352,21006,ChIJGyKYELpZWjcRJeuikMN0r-M,,
Guwahati,Beltola,https://www.zomato.com/guwahati/beltola-restaurants,3988605065794420736,21011,ChIJEWS-pCxfWjcREwbDZttWWrY,,
Guwahati,Ganeshguri,https://www.zomato.com/guwahati/ganeshguri-restaurants,3988598382825308160,21017,Ei81LCBHUyBSZCwgRGlzcHVyLCBHdXdhaGF0aSwgQXNzYW0gNzgxMDA1LCBJbmRpYSIaEhgKFAoSCYudDp4YWVo3EezTzIh4wYZpEAU,,
Guwahati,Silpukhuri,https://www.zomato.com/guwahati/silpukhuri-restaurants,3988598850976743424,82252,ChIJMzkoiYVZWjcRAdaYhW7V-10,,
Guwahati,Paltan Bazaar,https://www.zomato.com/guwahati/paltan-bazaar-restaurants,3988599553203896320,21004,ChIJZ-hkEilaWjcRXv3_Kq2hTIk,,
Guwahati,Dispur,https://www.zomato.com/guwahati/dispur-restaurants,	3988598445102333952,21014,ChIJdVbur9hYWjcR0ItoHUHo8x8,,
Guwahati,Fancy Bazaar,https://www.zomato.com/guwahati/fancy-bazaar-restaurants,3988599585416151040,21001,ChIJwzm07zBaWjcRsfI_QNNrZb4,,
Guwahati,Maligaon,https://www.zomato.com/guwahati/maligaon-restaurants,3988600736467386368,21024,ChIJM-t5aftbWjcRYdu3dHx1BX8,,
Guwahati,Pan Bazaar,https://www.zomato.com/guwahati/pan-bazaar-restaurants,3988599536024027136,21002,ChIJb-f9EyVaWjcRdztPD5_-owA,,
Guwahati,Bharalumukh,https://www.zomato.com/guwahati/bharalumukh-restaurants,3988599697085300736,21009,ChIJWXEd2kpaWjcRvvMHXYTmLkA,,
Guwahati,Amingaon,https://www.zomato.com/guwahati/amingaon-restaurants,3988600257578532864,2101,ChIJBSPlKPVbWjcRJi2qXISMNvI,,
Guwahati,Hatigaon,https://www.zomato.com/guwahati/hatigaon-restaurants,	3988598483757039616,21019,ChIJGxs3lsJZWjcRidZVVGPcBLQ,,
Guwahati,Kala Pahar,https://www.zomato.com/guwahati/kala-pahar-restaurants,3988601423662153728,21013,ChIJYdI8KABbWjcRBiwV0fZQnvE,,
Guwahati,Hengerabari,https://www.zomato.com/guwahati/hengerabari-restaurants,3988598165929459712,21018,ChIJN2i3yohZWjcRR2WM8m_YGCQ,,
Guwahati,Narengi Tinali,https://www.zomato.com/guwahati/narengi-tinali-restaurants,3988597760055050240,2102,ChIJBSlprodYWjcRLCPgrfTS9tU,,
Guwahati,Jalukbari,https://www.zomato.com/guwahati/jalukbari-restaurants,3988575948063637504,21022,ChIJ8cgxq7ZEWjcRkhCbQ_SwQfE,,
Guwahati,Kahilipara,https://www.zomato.com/guwahati/kahilipara-restaurants,3988598571803869184,21016,ChIJHXiyl4ZZWjcR2BWfCR3oWZA,,
Guwahati,Borjhar,https://www.zomato.com/guwahati/borjhar-restaurants,	3988572265129181184,21023,ChIJxwkY5FdBWjcRl5J5rOsxNoQ,,
Guwahati,Madhghariya,https://www.zomato.com/guwahati/madhghariya-restaurants,3988597601141260288,21021,ChIJOy8z_zxZWjcRxqeUvGIapO4,,
Amritsar,Amritsar,https://www.zomato.com/amritsar/,	4114430487827578880,22,16650,,
Amritsar,Ranjit Avenue,https://www.zomato.com/amritsar/ranjit-avenue-restaurants,4114430305291468800,82302,ChIJOZrBcZBkGTkRCajVhb5eU9s,,
Amritsar,Town Hall,https://www.zomato.com/amritsar/town-hall-restaurants,4114456813829619712,82312,ChIJfekoXax8GTkR21s33gi9pUU,,
Amritsar,White Avenue,https://www.zomato.com/amritsar/white-avenue-restaurants,4114430374010945536,82303,ChIJk2i9579lGTkRztORBmZX_84,,
Amritsar,Basant Nagar,https://www.zomato.com/amritsar/basant-nagar-restaurants,4114428879362326528,82304,ChIJI9yIAURjGTkRzsR22RRDQ9M,,
Amritsar,Lawrence Road,https://www.zomato.com/amritsar/lawrence-road-restaurants,4114428969556639744,88691,ChIJ6WVqLFljGTkRuwcgQ2MdGkM,,
Amritsar,INA Colony,https://www.zomato.com/amritsar/ina-colony-restaurants,4114430399780749312,82306,ChIJv2iiM6ZkGTkR3tLm569PFUE,,
Amritsar,GT Road,https://www.zomato.com/amritsar/gt-road-restaurants,4114456921203802112,88671,ChIJz7OhobN8GTkRkO8kPsW1nKg,,
Amritsar,Kabir Park,https://www.zomato.com/amritsar/kabir-park-restaurants,	4114430605939179520,82316,ChIJwT222CllGTkRPYAW_7oIIM8,,
Amritsar,Mall Road,https://www.zomato.com/amritsar/mall-road-restaurants,4114430391190814720,88701,ChIJW6WtJKRkGTkRNN05X6k2GrM,,
Amritsar,Rani Ka Bagh,https://www.zomato.com/amritsar/rani-ka-bagh-restaurants,	4114430485680095232,82311,ChIJCxhKULpkGTkRHh1ybnf8m0E,,
Amritsar,Ranjit Nagar,https://www.zomato.com/amritsar/ranjit-nagar-restaurants,4114457017840566272,82318,ChIJpxvn_Nt8GTkREu86mMNc4xE,,
Amritsar,Hathi Gate,https://www.zomato.com/amritsar/hathi-gate-restaurants,4114430419108102144,82313,ChIJNfQm9KpkGTkRBt7X8pD11Zs,,
Amritsar,Shastri Nagar,https://www.zomato.com/amritsar/shastri-nagar-restaurants,4114428997473927168,82305,ChIJ4b4j6F9jGTkRctmC69i3Bmc,,
Amritsar,Amritsar Cantonment,https://www.zomato.com/amritsar/amritsar-cantonment-restaurants,4114430689691041792,8231,ChIJeWe3CyxlGTkR7SN_5qG9vQA,,
Amritsar,GNDU Area,https://www.zomato.com/amritsar/gndu-area-restaurants,	4114430958126497792,82309,16663,,
Amritsar,Mohan Nagar,https://www.zomato.com/amritsar/mohan-nagar-restaurants,4114456873959161856,82315,ChIJ0b8MELp8GTkRpd00EhTLuNc,,
Amritsar,Azad Nagar,https://www.zomato.com/amritsar/azad-nagar-restaurants,4114431121335255040,82317,ChIJe-6sOU5lGTkRW1ErwFhfNmQ,,
Amritsar,Maquboolpura,https://www.zomato.com/amritsar/maquboolpura-restaurants,4114457011398115328,82319,ChIJxfA5XNp8GTkRYWLpKGFFFJ0,,
Amritsar,Amritsar Junction,https://www.zomato.com/amritsar/amritsar-junction-restaurants,4114430447025389568,88681,ChIJRb9XA7FkGTkRSUPVxB4en7w,,
Amritsar,Modern Colony,https://www.zomato.com/amritsar/modern-colony-restaurants,	4114431022551007232,82308,ChIJIdLrbjdlGTkRE_IoGT9cNIc,,
Amritsar,Shakti Nagar,https://www.zomato.com/amritsar/shakti-nagar-restaurants,4114455349245771776,82314,ChIJ-fhHQFd7GTkRP1GxyJpx7ms,,
Kanpur,Kanpur,https://www.zomato.com/kanpur/,4151271454572281856,23,15757,,
Kanpur,Mall Road,https://www.zomato.com/kanpur/mall-road-restaurants,4151255249660674048,88711,ChIJ08f8tac4nDkREUJ5_h0b6pM,,
Kanpur,Swaroop Nagar,https://www.zomato.com/kanpur/swaroop-nagar-restaurants,	4151254959750381568,82333,ChIJtWjqC2Q4nDkRzGUxJBBDu9k,,
Kanpur,Tilak Nagar,https://www.zomato.com/kanpur/tilak-nagar-restaurants,4151255125106622464,82332,ChIJOUdgrYo4nDkR0XAdvoFFt_E,,
Kanpur,Lajpat Nagar,https://www.zomato.com/kanpur/lajpat-nagar-restaurants,4151255037059792896,82345,ChIJwQLDRHY4nDkRL0MhVBPEjFg,,
Kanpur,Ashok Nagar,https://www.zomato.com/kanpur/ashok-nagar-restaurants,4151255073567014912,82336,ChIJw9O5QRc4nDkRVlZD91Udm0A,,
Kanpur,Parade,https://www.zomato.com/kanpur/parade-restaurants,4151255219595902976,82325,ChIJxZs57aA4nDkRYPRC8dbyTZ8,,
Kanpur,Arya Nagar,https://www.zomato.com/kanpur/arya-nagar-restaurants,4151255120811655168,82334,ChIJSeAIxYk4nDkRr1m5cY_zSVw,,
Kanpur,Kakadeo,https://www.zomato.com/kanpur/kakadeo-restaurants,4151254603268096000,90531,15849,,
Kanpur,IIT Kanpur,https://www.zomato.com/kanpur/iit-kanpur-restaurants,4151253437184475136,82349,88557,,
Kanpur,Tagore Road,https://www.zomato.com/kanpur/tagore-road-restaurants,	4151264127358074880,88731,ChIJi4FPdbBAnDkRyRNKYXajCEE,,
Kanpur,Shastri Nagar,https://www.zomato.com/kanpur/shastri-nagar-restaurants,4151271615633555456,82346,ChIJud-pczRHnDkRsxJfZvigBOg,,
Kanpur,Azad Nagar,https://www.zomato.com/kanpur/azad-nagar-restaurants,4151254869556068352,82339,ChIJrfY6bk84nDkR3M4Op0RSOBc,,
Kanpur,Kidwai Nagar Market,https://www.zomato.com/kanpur/kidwai-nagar-market-restaurants,4151271134597218304,88721,ChIJtZXfDBpHnDkRMvAVtiuFy8I,,
Kanpur,Saket Nagar,https://www.zomato.com/kanpur/saket-nagar-restaurants,4151271774547345408,82355,ChIJF7HeQK9HnDkR-sr5fVUEFyo,,
Kanpur,Fazalganj,https://www.zomato.com/kanpur/fazalganj-restaurants,4151271624223490048,88781,ChIJm5zx15BHnDkREb7hK8vAHbU,,
Kanpur,Lal Bangla,https://www.zomato.com/kanpur/lal-bangla-restaurants,4151264279829413888,82362,ChIJn3NvLt5AnDkRmWsohLshD7E,,
Kanpur,Gutaiya,https://www.zomato.com/kanpur/gutaiya-restaurants,4151254603268096000,88821,ChIJybB1nRE4nDkRlv66W51zU-Q,,
Kanpur,Birhana Road,https://www.zomato.com/kanpur/birhana-road-restaurants,4151271409475125248,88811,ChIJF4dJDVpHnDkRDp_J-uQ6p2Q,,
Kanpur,Kidwai Nagar,https://www.zomato.com/kanpur/kidwai-nagar-restaurants,4151271134597218304,90481,15691,,
Kanpur,Phoolbagh,https://www.zomato.com/kanpur/phoolbagh-restaurants,	4151271383705321472,82327,ChIJe_mMcWVHnDkRyiv6gjR0uCg,,
Kanpur,Sharda Nagar,https://www.zomato.com/kanpur/sharda-nagar-restaurants,4151254635480350720,82342,ChIJIdHihNQ5nDkRsVdNNuXdeK0,,
Kanpur,Panki,https://www.zomato.com/kanpur/panki-restaurants,4151254341275090944,8235,ChIJVxI7ANQ3nDkRNdfCxE-s5EY,,
Kanpur,Nandlal Chawraha,https://www.zomato.com/kanpur/nandlal-chawraha-restaurants,4151271671468130304,88761,ChIJ5_g3x6JHnDkRFnxEEjipZlQ,,
Kanpur,Geeta Nagar,https://www.zomato.com/kanpur/geeta-nagar-restaurants,4151254629037899776,82343,ChIJ-TIOHhc4nDkRn3kqLH6O2VM,,
Kanpur,Colonel Ganj,https://www.zomato.com/kanpur/colonel-ganj-restaurants,	4151255206711001088,82331,ChIJmayoWwA5nDkRYNHJbZ7Yuxo,,
Kanpur,Rawatpur,https://www.zomato.com/kanpur/rawatpur-restaurants,4151254618300481536,88831,ChIJqTXXqhQ4nDkRB-NmLwZsVzo,,
Kanpur,Nawab Ganj,https://www.zomato.com/kanpur/nawab-ganj-restaurants,4151254751444467712,82337,ChIJM6UA9zM4nDkR2zVwXfko2Ew,,
Kanpur,Ratan lal Nagar,https://www.zomato.com/kanpur/ratan-lal-nagar-restaurants,4151272025802932224,82353,ChIJJWIH1OlHnDkRS1KaoDh4iJU,,
Kanpur,Jajmau,https://www.zomato.com/kanpur/jajmau-restaurants,	4151264279829413888,90491,15660,,
Allahabad,Allahabad,https://www.zomato.com/allahabad/,4150852907861803008,24,16814,,
Allahabad,Civil Lines,https://www.zomato.com/allahabad/civil-lines-restaurants,	4150852948663992320,82391,ChIJmdfDpMPKmjkR0pySEq5vhHA,,
Allahabad,Tagore Town,https://www.zomato.com/allahabad/tagore-town-restaurants,4150852798340136960,82387,ChIJGedf_KDKmjkRNjYir6jnjZQ,,
Allahabad,Ashok Nagar,https://www.zomato.com/allahabad/ashok-nagar-restaurants,	4150853333063565312,82384,ChIJRYj4TR3LmjkRjSi9Jec1HAA,,
Allahabad,Katra,https://www.zomato.com/allahabad/katra-restaurants,4150852755390464000,82383,ChIJmduW05bKmjkRtM3F64WbBZ8,,
Allahabad,Colonel Ganj,https://www.zomato.com/allahabad/colonel-ganj-restaurants,4150852806930071552,90881,ChIJLS59iaLKmjkROXsqIsBqGkc,,
Allahabad,Leader Road,https://www.zomato.com/allahabad/leader-road-restaurants,4150853006646050816,90951,ChIJVVVVPNHKmjkRQ9rR3BnQxyc,,
Allahabad,Naini,https://www.zomato.com/allahabad/naini-restaurants,	4144801056276086784,82381,ChIJ8U1xiRVLhTkRakCEnG6A,,
Allahabad,Lukerganj,https://www.zomato.com/allahabad/lukerganj-restaurants,4150853406078009344,90961,ChIJew1bXS7LmjkRogVy6rimqDM,,
Allahabad,Meergunj,https://www.zomato.com/allahabad/meergunj-restaurants,4150852985171214336,90931,ChIJEZvXZszKmjkRJXtKDdCqQ9w,,
Allahabad,Bairahana,https://www.zomato.com/allahabad/bairahana-restaurants,4150852854174711808,83506,ChIJqdwGmq3KmjkRSIyaAKZw6js,,
Allahabad,Teliarganj,https://www.zomato.com/allahabad/teliarganj-restaurants,4150829596926803968,8239,ChIJTWegD1a1mjkR62YaSAQ-OWo,,
Allahabad,Rambagh,https://www.zomato.com/allahabad/rambagh-restaurants,	4150852884239482880,90941,ChIJA1xei7TKmjkRZ79LQvQT2FI,,
Allahabad,Rajrooppur,https://www.zomato.com/allahabad/rajrooppur-restaurants,4150853526337093632,90981,ChIJ5SsSLUrLmjkRRKzQD26FtJs,,
Allahabad,Dhoomanganj,https://www.zomato.com/allahabad/dhoomanganj-restaurants,4150853622973857792,90971,ChIJ_bw-l2DLmjkRHRJjfp_dG-c,,
Allahabad,George Town,https://www.zomato.com/allahabad/george-town-restaurants,4150852912156770304,90901,ChIJaXwgMrvKmjkRAAAAMPpTfXE,,
Allahabad,Allapur,https://www.zomato.com/allahabad/allapur-restaurants,4150829412243210240,82389,ChIJeTN4plu1mjkRDAv-mBoC73g,,
Allahabad,Chowk,https://www.zomato.com/allahabad/chowk-restaurants,4150852890681933824,82382,ChIJMcg_PrbKmjkR7NaHOwLigII,,
Allahabad,Alopi Bagh,https://www.zomato.com/allahabad/alopi-bagh-restaurants,4150829390768373760,90891,ChIJnQovo1a1mjkR80Zo18gSun8,,
Allahabad,Rajapur,https://www.zomato.com/allahabad/rajapur-restaurants,4150853184887193600,82386,ChIJUVDY2frKmjkRQEisPc921ZE,,
Allahabad,Govindpur,https://www.zomato.com/allahabad/govindpur-restaurants,4150829575451967488,90871,ChIJ3UKmk7K1mjkRGmK7zPR6Z7U,,
Allahabad,Bamrouli,https://www.zomato.com/allahabad/bamrouli-restaurants,	4150855508464500736,82388,ChIJqSsoGBjNmjkRpqtRK40BfcY,,
Aurangabad,Aurangabad,https://www.zomato.com/aurangabad/,4313208652392562688,25,14368,,
Aurangabad,CIDCO,https://www.zomato.com/aurangabad/cidco-restaurants,4313219821455015936,82399,ChIJvx8KPpOi2zsRnRTbGAB6Ei8,,
Aurangabad,Nirala Bazar,https://www.zomato.com/aurangabad/nirala-bazar-restaurants,	4313208650245079040,82396,ChIJjXixVGqY2zsRzEK4I2MKfh8,,
Aurangabad,Chikalthana,https://www.zomato.com/aurangabad/chikalthana-restaurants,4313209717544452096,82406,ChIJR-gl-mKZ2zsRdGaxGnaVqok,,
Aurangabad,Usmanpura,https://www.zomato.com/aurangabad/usmanpura-restaurants,	4313208626622758912,82403,ChIJfXV9vWSY2zsRDl6w21WJyfk,,
Aurangabad,Akashwani,https://www.zomato.com/aurangabad/akashwani-restaurants,4313219860109721600,82467,ChIJdQoVLJyi2zsRdDbCGYEvafY,,
Aurangabad,Gadia Vihar,https://www.zomato.com/aurangabad/gadia-vihar-restaurants,	4313219735555670016,82402,ChIJ69PZSn-i2zsRrnMKitU4WIA,,
Aurangabad,MIDC,https://www.zomato.com/aurangabad/midc-restaurants,4313208596557987840,82405,ChIJ44oK312Y2zsRG9lw3zpMZnk,,
